Date,Month,Day,hour,Temp,RH%,Oreobates berdemenos,Gastrotheca chysosticta
2018-02-16,2,16,9,14.078745016197612,95.25563994547588,0,0
2018-02-16,2,16,10,12.92968918186769,65.2578406659285,1,2
2018-02-16,2,16,17,18.64390199034862,91.89795680305241,1,0
2018-02-16,2,16,18,24.030830797253458,64.76592773890376,1,2
2018-02-17,2,17,19,16.365310617175833,76.32040925990147,1,3
2018-02-19,2,19,14,20.36108124430129,72.952741382331,0,2
2018-02-19,2,19,16,17.59093459912963,83.42367300881817,2,1
2018-02-20,2,20,1,12.842471643586428,72.06058140958135,4,3
2018-02-20,2,20,2,20.93924537404167,85.4925451866853,0,1
2018-02-21,2,21,3,13.621231823890515,74.69549156607832,3,2
2018-02-21,2,21,22,18.086506522374258,94.43161524121858,0,0
2018-02-22,2,22,11,16.63391833997878,85.35535360878447,1,2
2018-02-23,2,23,10,21.572309738262767,68.61193189285784,1,2
2018-02-23,2,23,16,13.767396030117254,73.44517688112349,2,3
2018-02-23,2,23,18,19.56347963120784,93.89683550506624,2,1
2018-02-24,2,24,1,14.640810370605196,75.45918999949834,2,2
2018-02-24,2,24,7,15.955579150684859,81.4319626226258,0,0
2018-02-25,2,25,16,3.4591990898395917,85.95767743809331,2,0
2018-02-25,2,25,19,26.368394286471634,73.91238598343668,0,3
2018-02-26,2,26,2,20.202227731304927,71.75914523032273,0,3
2018-02-26,2,26,3,14.930610056247342,79.01019610432115,1,1
2018-02-28,2,28,5,13.501377246668024,68.59523888371156,0,3
2018-02-28,2,28,20,16.01740498848264,71.36842347676253,1,1
2018-02-28,2,28,21,20.867518139277806,62.483139361281445,0,1
2018-03-01,3,1,6,10.431660297660297,72.15881103884021,2,0
2018-03-01,3,1,7,17.43366232282265,72.82816373454277,2,1
2018-03-01,3,1,11,25.082567489850693,98.47332665165278,0,3
2018-03-02,3,2,1,13.464214656128783,83.5891530186352,2,1
2018-03-02,3,2,8,18.32154015505462,91.49529701663222,0,1
2018-03-02,3,2,10,26.81323926103103,61.815090111212896,0,3
2018-03-02,3,2,16,20.52860651876309,64.26146774433488,0,2
2018-03-02,3,2,17,18.50369528194182,92.5814784345037,0,1
2018-03-03,3,3,11,20.026545819636013,84.94198197670542,1,3
2018-03-03,3,3,19,16.39653865996119,67.63928122160812,3,2
2018-03-04,3,4,1,23.19852514121376,76.19181623446953,0,3
2018-03-04,3,4,5,16.40267990839915,81.54689999926491,2,1
2018-03-04,3,4,22,10.163273565056091,93.74439316549767,0,0
2018-03-05,3,5,0,16.434787584238162,62.41647966777977,0,1
2018-03-05,3,5,2,14.133061880493186,83.86889157469449,1,3
2018-03-05,3,5,18,16.875223951210284,88.68143686346735,0,2
2018-03-07,3,7,9,16.963663763677477,99.11567431641838,1,2
2018-03-08,3,8,4,22.78969279921963,92.28640313168738,0,2
2018-03-08,3,8,14,20.781170906657543,71.04909254261094,1,1
2018-03-08,3,8,15,19.053061950301586,88.3831677551306,1,1
2018-03-08,3,8,19,17.98821835466962,90.53111539707908,1,1
2018-03-09,3,9,2,13.764567964568023,89.18941999673581,2,0
2018-03-09,3,9,3,9.27529904933729,92.8057627180748,1,1
2018-03-10,3,10,12,18.452640045571133,96.14919904854551,0,2
2018-03-11,3,11,5,21.178564814294635,63.93719475957361,0,0
2018-03-11,3,11,6,17.566664467021642,64.19055430724475,1,2
2018-03-11,3,11,8,15.8605827088532,91.85599955082584,2,1
2018-03-11,3,11,12,19.85800866085685,70.09489906085884,4,0
2018-03-11,3,11,19,17.666671197502613,62.34165687800312,2,1
2018-03-12,3,12,4,24.742976767895847,76.04916723922423,1,3
2018-03-13,3,13,6,22.93091336827314,92.79507647304312,0,1
2018-03-14,3,14,1,21.83803222809332,65.06260095255922,1,1
2018-03-14,3,14,10,21.030936456839616,86.8736788721787,1,4
2018-03-14,3,14,15,12.839330342194172,60.144634470862705,2,1
2018-03-14,3,14,19,20.651974808210397,64.389497888498,0,2
2018-03-15,3,15,13,19.5053038305863,74.03401383073947,0,0
2018-03-17,3,17,4,20.425698913564652,63.34409124097656,1,3
2018-03-17,3,17,5,19.97043794725221,93.83606669748451,0,2
2018-03-17,3,17,8,19.81105035139226,94.56282012581875,0,1
2018-03-17,3,17,15,28.80346587819838,90.22282812398097,0,2
2018-03-17,3,17,18,17.695257320192322,69.6991852558247,1,1
2018-03-17,3,17,22,21.745349523317323,80.9298830095992,0,0
2018-03-18,3,18,10,16.11604075894399,67.36754102093485,3,1
2018-03-20,3,20,16,21.162566335550686,71.25113800292443,1,1
2018-03-20,3,20,17,21.75727956092982,80.64021168695164,1,1
2018-03-21,3,21,5,19.45770430854139,89.40055233843191,0,1
2018-03-21,3,21,15,24.676987769506,63.786175215745565,0,4
2018-03-21,3,21,19,14.46289585455833,71.86786790512345,2,0
2018-03-22,3,22,1,16.05111623332711,97.06485394287688,1,1
2018-03-22,3,22,3,18.849520344093957,77.16493271127553,0,5
2018-03-22,3,22,20,21.523227413936887,97.55478695637257,0,3
2018-03-23,3,23,3,18.717718085179733,99.65602166208542,4,1
2018-03-23,3,23,15,23.143036146042263,81.06639304445665,1,0
2018-03-24,3,24,0,15.353240516134722,71.52176039139403,0,1
2018-03-24,3,24,4,13.437686042045783,91.63107234290317,0,1
2018-03-24,3,24,10,19.232513346146018,66.3724294210006,0,1
2018-03-24,3,24,13,17.691278895545214,70.08187438688282,0,2
2018-03-25,3,25,12,20.17145488143288,91.39519637997128,0,1
2018-03-25,3,25,16,17.890390836533985,77.3458369892812,1,2
2018-03-25,3,25,17,16.63992083750617,68.06151747950668,1,4
2018-03-26,3,26,18,17.700249713105105,86.04502979809297,0,4
2018-03-27,3,27,15,18.11539557917274,89.31047445526731,0,1
2018-03-27,3,27,21,16.780074800606677,65.00284957802276,0,0
2018-03-28,3,28,20,17.18747181470629,71.07921039899736,0,2
2018-03-29,3,29,23,16.38562665205236,68.85107021488933,2,1
2018-03-30,3,30,7,21.426660479477626,75.19418515049809,0,3
2018-03-31,3,31,0,18.776084018023198,90.53779582304259,1,6
2018-03-31,3,31,4,27.027009888675067,88.54832409097297,0,2
2018-03-31,3,31,5,18.642818205113848,86.50095641534816,1,1
2018-03-31,3,31,6,15.796570118685352,60.251421834743645,1,3
2018-03-31,3,31,9,28.682701499452257,65.68573253521558,0,1
2018-03-31,3,31,16,19.65450551085734,68.93190196408267,0,0
2018-03-31,3,31,17,21.960499147571266,70.87823384155398,0,0
2018-03-31,3,31,21,20.368411932809966,65.857061665956,2,2
2018-04-01,4,1,6,20.492044117190993,76.41262205895558,0,2
2018-04-01,4,1,8,20.142616205409897,63.00722340056104,0,2
2018-04-01,4,1,11,13.591661740895738,90.00088761551123,0,0
2018-04-01,4,1,13,19.470116190245648,91.5088314918442,0,0
2018-04-02,4,2,10,12.700554784599044,82.97066758403592,3,2
2018-04-02,4,2,11,17.302548654349863,63.58819508167871,0,3
2018-04-02,4,2,17,15.09753017374685,95.60332678187032,0,0
2018-04-03,4,3,1,19.429880743394897,98.62543314832459,0,1
2018-04-03,4,3,5,19.33650498935294,68.09454241287158,1,1
2018-04-03,4,3,6,19.924583563060747,88.18559277762878,2,1
2018-04-03,4,3,13,19.149186290996347,93.67754522569943,1,1
2018-04-03,4,3,14,15.572698632854404,81.59374090170809,1,3
2018-04-03,4,3,17,16.95598604259328,72.93292398106996,0,2
2018-04-03,4,3,19,21.68158464501794,79.1423486032141,1,1
2018-04-03,4,3,21,22.2714267091776,80.49075003137808,0,1
2018-04-04,4,4,0,13.412867605493803,76.02548176752111,1,0
2018-04-04,4,4,8,11.876289469949414,97.19369974534825,1,2
2018-04-04,4,4,22,15.09244246718115,89.75532443770008,3,2
2018-04-05,4,5,10,22.180830328129,69.65206569019855,0,4
2018-04-05,4,5,14,22.859536120732137,83.42228749279474,0,1
2018-04-05,4,5,19,14.301152478395313,87.5475660372467,3,1
2018-04-06,4,6,1,19.229237414945352,65.60625686808521,0,0
2018-04-06,4,6,20,25.33772533256035,74.33702969520596,0,2
2018-04-07,4,7,4,19.661245908961334,96.22193126415664,0,0
2018-04-07,4,7,21,23.686013140932374,82.68692400740807,0,2
2018-04-08,4,8,18,21.994906280332394,68.67990984241267,0,0
2018-04-09,4,9,7,14.359205175088357,64.91139192476604,2,2
2018-04-09,4,9,10,17.24007430601169,80.7290757389951,3,1
2018-04-10,4,10,10,18.139017913167393,81.90742892116576,2,0
2018-04-10,4,10,17,18.41653355208536,73.37657805418449,1,1
2018-04-11,4,11,4,21.665315813754283,85.21664113676474,0,2
2018-04-11,4,11,8,19.634739049101633,62.74738744877555,0,2
2018-04-11,4,11,14,6.2551962248875395,65.80558773064563,3,3
2018-04-11,4,11,20,12.748638907629097,81.85095284045036,2,1
2018-04-12,4,12,10,9.250476340095828,62.472627753778156,3,1
2018-04-12,4,12,11,18.701460962621336,95.23635059964403,0,2
2018-04-13,4,13,1,18.961950597871045,65.68585481826067,1,5
2018-04-13,4,13,15,19.132899834442874,86.95679496338145,0,0
2018-04-13,4,13,16,14.164286929141536,75.64813766857701,1,0
2018-04-14,4,14,4,20.696576020479956,75.99150990168994,1,1
2018-04-14,4,14,23,20.865049985874116,90.59558114444576,0,2
2018-04-15,4,15,0,12.979403731179369,79.97848536691656,2,0
2018-04-15,4,15,1,12.135847194204512,89.02621854575466,0,0
2018-04-15,4,15,5,17.999473255092248,80.20764915011077,3,0
2018-04-15,4,15,9,25.167129094453436,83.71621365621053,1,0
2018-04-15,4,15,12,24.79897096879457,90.42858511478656,4,2
2018-04-15,4,15,20,20.25361744179221,84.29234971685102,1,0
2018-04-15,4,15,22,15.080013313679695,84.62460437555154,2,2
2018-04-16,4,16,8,21.54737063795434,91.56878365710378,0,2
2018-04-16,4,16,13,16.190302940763836,97.96347263277494,1,1
2018-04-16,4,16,21,14.929971853304759,75.06864615741347,2,2
2018-04-17,4,17,17,9.424132673512023,83.08468628903805,0,1
2018-04-17,4,17,20,18.40952879339061,63.450926309341824,0,2
2018-04-18,4,18,11,15.4805306034505,74.35215522275467,0,0
2018-04-18,4,18,15,18.385721518114018,76.48196903557545,3,1
2018-04-18,4,18,19,8.802569215051754,93.40949267296205,2,0
2018-04-18,4,18,20,18.679306690334748,80.53569608502707,1,1
2018-04-19,4,19,0,8.275515344113488,89.24265493193832,3,0
2018-04-19,4,19,3,22.35176101307421,60.76029600102685,0,1
2018-04-19,4,19,12,20.08756493654034,78.57970678513263,0,1
2018-04-20,4,20,3,16.88534091430165,96.05270660654337,1,2
2018-04-20,4,20,6,20.250879440328315,68.97255637223141,0,2
2018-04-20,4,20,19,14.08770294934579,61.26088741228452,1,1
2018-04-21,4,21,1,18.28950206245957,77.33634934853906,0,1
2018-04-21,4,21,7,21.179096153841343,88.17727282590381,0,1
2018-04-21,4,21,22,5.622843003634442,78.17854027365878,0,0
2018-04-22,4,22,12,16.211102561289906,78.39913254045064,1,5
2018-04-22,4,22,19,17.909423479454503,86.79220164953279,3,0
2018-04-23,4,23,13,17.214825529016935,70.17555233132197,1,2
2018-04-24,4,24,2,23.82840730490962,90.0755916656791,0,2
2018-04-24,4,24,3,13.504395500308462,66.12454123622933,1,2
2018-04-24,4,24,14,15.515363026219084,75.83002421143951,2,2
2018-04-24,4,24,18,10.336523894766206,86.24032433883671,2,0
2018-04-24,4,24,22,24.04114660509258,93.1347602892079,0,1
2018-04-25,4,25,4,17.0148394295648,91.6612428466022,3,0
2018-04-25,4,25,8,16.24636444785317,88.8674239723079,1,1
2018-04-25,4,25,12,17.790069270757144,74.36385534145565,1,2
2018-04-25,4,25,16,20.544943313721298,64.89217265174895,0,4
2018-04-26,4,26,0,19.3894536140645,68.67336870771962,1,2
2018-04-26,4,26,2,28.59153685422835,94.5933525830594,0,3
2018-04-26,4,26,4,19.8157435536151,94.29325480530638,0,0
2018-04-26,4,26,7,16.139018283323676,98.06243410156063,0,1
2018-04-26,4,26,12,15.754573049904211,63.03954607582166,0,1
2018-04-27,4,27,6,16.428964190332763,81.47236341109824,1,1
2018-04-27,4,27,13,11.992652301480648,85.94732179616935,1,0
2018-04-27,4,27,21,18.159456829966345,88.42629508267427,2,4
2018-04-28,4,28,5,21.13387242483567,85.75452940041721,3,1
2018-04-28,4,28,11,15.546545597507055,90.80045559609128,2,1
2018-04-28,4,28,22,14.770479774863553,74.37886305157366,1,0
2018-04-29,4,29,10,24.063780585176936,67.17731088541929,0,0
2018-04-29,4,29,19,12.29406737351534,68.18333488601755,2,0
2018-04-30,4,30,2,9.728726494090795,60.479147578806575,1,2
2018-04-30,4,30,8,13.38839222541047,74.0128748842489,0,2
2018-04-30,4,30,14,11.838269131502814,63.66976203519909,1,2
2018-04-30,4,30,18,19.544904256418327,72.85954771160763,0,2
2018-05-01,5,1,5,16.557181998201706,85.12840308664991,0,0
2018-05-01,5,1,18,17.12125181990464,95.7791222234728,3,2
2018-05-02,5,2,0,22.61173670789909,93.58421803962065,2,1
2018-05-02,5,2,1,15.234660555348894,70.10696847830307,2,1
2018-05-02,5,2,3,21.100357646982562,65.36332568792187,0,2
2018-05-02,5,2,14,24.045291196812812,67.72289095186925,0,1
2018-05-03,5,3,1,16.177350007945357,98.83946607614428,0,0
2018-05-03,5,3,9,20.948091422225254,81.97897918741964,2,1
2018-05-04,5,4,21,17.03272834988408,67.300088920023,1,3
2018-05-05,5,5,6,21.696392515363158,93.62984618747261,0,1
2018-05-06,5,6,2,11.714043249694907,75.8076497725022,2,3
2018-05-06,5,6,14,11.417951019498615,95.9688860789891,0,0
2018-05-06,5,6,23,16.43492914036984,70.42708507337946,0,0
2018-05-07,5,7,3,14.444300763760918,75.72887035216945,1,3
2018-05-07,5,7,11,15.933163562280459,80.19791051160338,1,2
2018-05-07,5,7,21,17.121893670211442,95.70461336356126,2,1
2018-05-07,5,7,23,20.880054127345005,94.75029726420223,2,1
2018-05-08,5,8,2,16.36935768573626,82.97420281215511,1,0
2018-05-08,5,8,5,14.704554757507653,68.87102039123563,0,1
2018-05-08,5,8,10,16.593946492964406,76.134278869515,0,0
2018-05-08,5,8,20,14.923418880773529,99.02532261462022,1,2
2018-05-10,5,10,0,14.263977991749142,84.31092895509607,0,1
2018-05-10,5,10,4,11.547932745692123,91.24391020496788,4,2
2018-05-10,5,10,12,18.277912464884313,77.99458781445679,0,0
2018-05-10,5,10,14,15.725177173611787,81.28029101867226,2,0
2018-05-11,5,11,22,21.865114956938687,77.15816448930177,0,2
2018-05-13,5,13,1,12.210415631764238,88.11683992247872,1,1
2018-05-13,5,13,4,15.831665779808485,94.05884055547509,0,2
2018-05-13,5,13,13,25.251628882634996,80.29454172898255,1,0
2018-05-13,5,13,21,14.241561931608603,79.23469834544903,4,0
2018-05-14,5,14,5,17.053866991615504,73.61145868393588,0,0
2018-05-14,5,14,18,13.136624068698527,67.08386777176335,1,3
2018-05-15,5,15,6,12.606289948876075,97.56990891500436,2,2
2018-05-15,5,15,10,24.189243932350713,72.6431887471802,0,1
2018-05-15,5,15,13,18.68415797054859,92.02765854297141,1,1
2018-05-15,5,15,14,18.534715352950492,88.61388085149898,2,0
2018-05-16,5,16,16,11.214735059535112,91.63670401112516,3,0
2018-05-17,5,17,1,19.434965552433212,97.4707253348841,0,1
2018-05-17,5,17,4,22.629687783975303,84.9348304088359,1,4
2018-05-17,5,17,8,22.59790824331412,95.91801373528179,0,3
2018-05-17,5,17,22,20.67333291842464,66.70789291649174,0,3
2018-05-18,5,18,10,13.482057689618383,85.0685030382715,0,0
2018-05-18,5,18,20,19.252493668771965,90.89102451658451,2,0
2018-05-19,5,19,4,20.67033984190643,70.86564522976695,0,2
2018-05-19,5,19,6,10.822225659644396,89.6301520516786,1,1
2018-05-20,5,20,14,13.51488163407286,91.13907316464947,3,1
2018-05-20,5,20,15,21.552629286973765,93.2475182406578,1,2
2018-05-21,5,21,2,21.504183106687712,72.51531650383731,0,0
2018-05-21,5,21,22,11.80566786551443,87.26426360673237,1,4
2018-05-21,5,21,23,21.18008583707669,72.17013133639048,0,6
2018-05-22,5,22,2,18.381213596614472,89.56161549993821,0,2
2018-05-22,5,22,9,21.124035818428606,78.51894660582849,1,2
2018-05-22,5,22,10,15.461914706264235,83.9017749810888,3,0
2018-05-22,5,22,14,20.580733985923608,76.63359925722276,1,0
2018-05-22,5,22,15,21.375315097942497,66.47931707719297,0,2
2018-05-22,5,22,18,16.594660258177154,67.12118118421455,4,2
2018-05-23,5,23,2,18.071010184693144,63.10275629048538,0,0
2018-05-23,5,23,10,15.405913481981386,84.72290718886647,2,2
2018-05-23,5,23,13,24.606555794743517,93.94553591812237,1,3
2018-05-23,5,23,18,17.518912242696935,60.833473050483235,1,0
2018-05-24,5,24,9,14.311902699291272,62.64958008353414,0,1
2018-05-24,5,24,19,15.136696344500999,78.29867969211641,1,0
2018-05-24,5,24,23,18.507082404568454,89.50882944672757,1,2
2018-05-25,5,25,14,21.013324687112846,66.30830578847805,0,6
2018-05-26,5,26,2,12.656692619397912,70.86605278196775,2,0
2018-05-26,5,26,6,25.390640011769797,69.28024805127228,0,2
2018-05-26,5,26,8,19.234701176222465,75.96204874684616,0,1
2018-05-26,5,26,12,19.86582389187765,68.99994708070284,1,3
2018-05-26,5,26,18,17.611241824706255,74.10394714179012,1,3
2018-05-26,5,26,22,18.0770358694045,89.14170394647776,1,3
2018-05-26,5,26,23,17.406867448290388,84.44036993816756,2,1
2018-05-27,5,27,4,22.07118387614384,63.24726821566772,0,2
2018-05-27,5,27,21,17.96828565018652,85.50982664982871,4,0
2018-05-28,5,28,9,21.068200873970838,79.08308686236853,0,2
2018-05-28,5,28,13,16.264609906589712,97.38262298828555,1,0
2018-05-28,5,28,19,18.782562113249263,71.57217268416213,0,4
2018-05-30,5,30,2,14.784318623042315,89.0466567879664,2,3
2018-05-30,5,30,4,22.86611293019815,89.2344329217828,1,2
2018-05-30,5,30,5,14.665011037123538,68.86003124036749,1,3
2018-05-30,5,30,13,16.700082222954695,96.12894499883745,3,1
2018-05-30,5,30,16,16.74015835018102,79.64732801718412,0,2
2018-05-30,5,30,18,16.584194449304928,87.15533467557209,3,4
2018-05-30,5,30,19,20.88998307777175,65.83422235534019,0,3
2018-05-31,5,31,1,16.733368941053424,70.31215667967876,2,1
2018-05-31,5,31,9,23.57569812216429,83.44428471748891,0,3
2018-06-01,6,1,11,14.726099655479327,72.76109073493399,0,1
2018-06-01,6,1,15,18.677509879770827,79.98771674283894,0,3
2018-06-02,6,2,14,14.8968560427496,74.96020797493156,1,1
2018-06-02,6,2,20,19.68389113012587,85.62215186576192,1,2
2018-06-03,6,3,1,17.93620109209292,79.48581451123235,1,2
2018-06-03,6,3,14,17.379751821206085,60.18439743892672,1,1
2018-06-03,6,3,18,22.753899866014095,85.98723351781535,2,3
2018-06-03,6,3,22,15.382632515779587,76.88486228200728,0,1
2018-06-04,6,4,7,20.346060630472,73.66793361960892,1,0
2018-06-04,6,4,8,14.92416034930083,63.76587009132894,0,1
2018-06-04,6,4,11,18.450740800641494,68.81478762265965,0,2
2018-06-04,6,4,14,13.217698687106218,68.95089166323413,3,0
2018-06-04,6,4,15,15.349931414773039,97.41477997618915,1,0
2018-06-05,6,5,5,17.67142781770854,77.30051898986187,1,0
2018-06-05,6,5,12,25.25859666929231,61.6826338886068,0,2
2018-06-05,6,5,15,18.403215481839098,65.55266728973284,0,2
2018-06-05,6,5,19,24.618673263466825,63.16130702931648,0,3
2018-06-06,6,6,13,18.881293166763673,83.55477560828845,1,1
2018-06-07,6,7,8,16.451663022100245,67.46485966267306,0,1
2018-06-07,6,7,10,24.157426090402772,79.94230561127104,0,3
2018-06-07,6,7,12,19.748070488293674,74.80248251479902,2,1
2018-06-07,6,7,16,15.429113624469146,92.15505508576797,1,2
2018-06-07,6,7,21,19.882285837601188,72.81958549061449,0,0
2018-06-08,6,8,0,16.82962100036956,78.33061929587234,3,1
2018-06-08,6,8,6,10.043863215314817,88.85142194391304,2,0
2018-06-08,6,8,7,21.74389263706247,77.33404827722558,0,2
